transaction_id,customer_id,date,type,category,amount,merchant,location,payment_method
PS007-202605-023,PS007,2026-05-23,debit,Transport,268.98,Metro / fuel,Pune,UPI
PS007-202605-024,PS007,2026-05-26,debit,Transport,267.74,Metro / fuel,Pune,UPI
PS007-202605-025,PS007,2026-05-31,debit,Transport,200.68,Metro / fuel,Pune,UPI
PS007-202605-026,PS007,2026-05-02,debit,Bills,714.84,Electricity / mobile,Pune,UPI
PS007-202605-027,PS007,2026-05-16,debit,Bills,757.57,Electricity / mobile,Pune,UPI
PS007-202605-028,PS007,2026-05-30,debit,Bills,841.59,Electricity / mobile,Pune,UPI
PS007-202605-029,PS007,2026-05-03,debit,Rent,7173,Monthly rent,Pune,NEFT
PS007-202605-030,PS007,2026-05-03,debit,Education,578,Learning centre,Pune,UPI
PS007-202605-031,PS007,2026-05-03,debit,Healthcare,578,Pharmacy,Pune,UPI
PS007-202605-032,PS007,2026-05-02,debit,Entertainment,348.87,Cinema / streaming,Pune,UPI
PS007-202605-033,PS007,2026-05-16,debit,Entertainment,281.63,Cinema / streaming,Pune,UPI
PS007-202605-034,PS007,2026-05-30,debit,Entertainment,410.5,Cinema / streaming,Pune,UPI
PS007-202605-035,PS007,2026-05-02,debit,Investment,1388,Recurring investment,Pune,UPI
PS007-202605-036,PS007,2026-05-03,debit,UPI Transfer,558.57,Household transfer,Pune,UPI
PS007-202605-037,PS007,2026-05-30,debit,UPI Transfer,482.43,Household transfer,Pune,UPI
PS007-202605-038,PS007,2026-05-03,debit,Other,260.51,Everyday purchase,Pune,UPI
PS007-202605-039,PS007,2026-05-30,debit,Other,202.49,Everyday purchase,Pune,UPI
PS007-202605-040,PS007,2026-05-05,debit,EMI,6000,Scheduled loan EMI,Pune,Auto debit
PS007-202606-001,PS007,2026-06-01,credit,Salary,52000,Monthly salary,Pune,NEFT
PS007-202606-002,PS007,2026-06-02,debit,Food,232.77,Swiggy / local groceries,Pune,UPI
PS007-202606-003,PS007,2026-06-04,debit,Food,305.78,Swiggy / local groceries,Pune,UPI
PS007-202606-004,PS007,2026-06-07,debit,Food,359.46,Swiggy / local groceries,Pune,UPI
PS007-202606-005,PS007,2026-06-10,debit,Food,355.94,Swiggy / local groceries,Pune,UPI
PS007-202606-006,PS007,2026-06-12,debit,Food,331.26,Swiggy / local groceries,Pune,UPI
PS007-202606-007,PS007,2026-06-15,debit,Food,367.32,Swiggy / local groceries,Pune,UPI
PS007-202606-008,PS007,2026-06-17,debit,Food,280.13,Swiggy / local groceries,Pune,UPI
PS007-202606-009,PS007,2026-06-20,debit,Food,348.95,Swiggy / local groceries,Pune,UPI
PS007-202606-010,PS007,2026-06-21,debit,Food,232.91,Swiggy / local groceries,Pune,UPI
PS007-202606-011,PS007,2026-06-24,debit,Food,347.73,Swiggy / local groceries,Pune,UPI
PS007-202606-012,PS007,2026-06-27,debit,Food,363.79,Swiggy / local groceries,Pune,UPI
PS007-202606-013,PS007,2026-06-29,debit,Food,292.96,Swiggy / local groceries,Pune,UPI
PS007-202606-014,PS007,2026-06-03,debit,Shopping,530.28,Amazon / local retail,Pune,UPI
PS007-202606-015,PS007,2026-06-12,debit,Shopping,663.16,Amazon / local retail,Pune,UPI
PS007-202606-016,PS007,2026-06-21,debit,Shopping,708.4,Amazon / local retail,Pune,UPI
PS007-202606-017,PS007,2026-06-29,debit,Shopping,794.16,Amazon / local retail,Pune,UPI
PS007-202606-018,PS007,2026-06-02,debit,Transport,273.36,Metro / fuel,Pune,UPI
PS007-202606-019,PS007,2026-06-05,debit,Transport,199.24,Metro / fuel,Pune,UPI
PS007-202606-020,PS007,2026-06-10,debit,Transport,243.42,Metro / fuel,Pune,UPI
PS007-202606-021,PS007,2026-06-14,debit,Transport,233.31,Metro / fuel,Pune,UPI
PS007-202606-022,PS007,2026-06-18,debit,Transport,177.11,Metro / fuel,Pune,UPI
PS007-202606-023,PS007,2026-06-22,debit,Transport,207.37,Metro / fuel,Pune,UPI
PS007-202606-024,PS007,2026-06-26,debit,Transport,198.26,Metro / fuel,Pune,UPI
PS007-202606-025,PS007,2026-06-30,debit,Transport,264.93,Metro / fuel,Pune,UPI
PS007-202606-026,PS007,2026-06-03,debit,Bills,847.32,Electricity / mobile,Pune,UPI
PS007-202606-027,PS007,2026-06-16,debit,Bills,762.76,Electricity / mobile,Pune,UPI
PS007-202606-028,PS007,2026-06-30,debit,Bills,635.92,Electricity / mobile,Pune,UPI
PS007-202606-029,PS007,2026-06-02,debit,Rent,6964,Monthly rent,Pune,NEFT
PS007-202606-030,PS007,2026-06-03,debit,Education,562,Learning centre,Pune,UPI
PS007-202606-031,PS007,2026-06-02,debit,Healthcare,562,Pharmacy,Pune,UPI
PS007-202606-032,PS007,2026-06-03,debit,Entertainment,355.17,Cinema / streaming,Pune,UPI
PS007-202606-033,PS007,2026-06-16,debit,Entertainment,290.78,Cinema / streaming,Pune,UPI
PS007-202606-034,PS007,2026-06-29,debit,Entertainment,365.05,Cinema / streaming,Pune,UPI
PS007-202606-035,PS007,2026-06-03,debit,Investment,1348,Recurring investment,Pune,UPI
PS007-202606-036,PS007,2026-06-02,debit,UPI Transfer,535.48,Household transfer,Pune,UPI
PS007-202606-037,PS007,2026-06-30,debit,UPI Transfer,475.52,Household transfer,Pune,UPI
PS007-202606-038,PS007,2026-06-02,debit,Other,181.92,Everyday purchase,Pune,UPI
PS007-202606-039,PS007,2026-06-29,debit,Other,267.08,Everyday purchase,Pune,UPI
PS007-202606-040,PS007,2026-06-05,debit,EMI,6000,Scheduled loan EMI,Pune,Auto debit
PS007-202607-001,PS007,2026-07-01,credit,Salary,52000,Monthly salary,Pune,NEFT
PS007-202607-002,PS007,2026-07-03,debit,Food,238.35,Swiggy / local groceries,Pune,UPI
PS007-202607-003,PS007,2026-07-05,debit,Food,290.7,Swiggy / local groceries,Pune,UPI
PS007-202607-004,PS007,2026-07-07,debit,Food,323.27,Swiggy / local groceries,Pune,UPI
PS007-202607-005,PS007,2026-07-09,debit,Food,366.24,Swiggy / local groceries,Pune,UPI
PS007-202607-006,PS007,2026-07-12,debit,Food,303.05,Swiggy / local groceries,Pune,UPI
PS007-202607-007,PS007,2026-07-14,debit,Food,268.15,Swiggy / local groceries,Pune,UPI
PS007-202607-008,PS007,2026-07-17,debit,Food,333.84,Swiggy / local groceries,Pune,UPI
PS007-202607-009,PS007,2026-07-20,debit,Food,202.25,Swiggy / local groceries,Pune,UPI
PS007-202607-010,PS007,2026-07-22,debit,Food,371.57,Swiggy / local groceries,Pune,UPI
PS007-202607-011,PS007,2026-07-24,debit,Food,371.58,Swiggy / local groceries,Pune,UPI
PS007-202607-012,PS007,2026-07-28,debit,Food,287.8,Swiggy / local groceries,Pune,UPI
PS007-202607-013,PS007,2026-07-30,debit,Food,347.2,Swiggy / local groceries,Pune,UPI
PS007-202607-014,PS007,2026-07-03,debit,Shopping,810.44,Amazon / local retail,Pune,UPI
PS007-202607-015,PS007,2026-07-11,debit,Shopping,638.47,Amazon / local retail,Pune,UPI
PS007-202607-016,PS007,2026-07-20,debit,Shopping,483.8,Amazon / local retail,Pune,UPI
PS007-202607-017,PS007,2026-07-30,debit,Shopping,682.29,Amazon / local retail,Pune,UPI
PS007-202607-018,PS007,2026-07-03,debit,Transport,207.85,Metro / fuel,Pune,UPI
PS007-202607-019,PS007,2026-07-06,debit,Transport,247.15,Metro / fuel,Pune,UPI
PS007-202607-020,PS007,2026-07-11,debit,Transport,244.25,Metro / fuel,Pune,UPI
PS007-202607-021,PS007,2026-07-15,debit,Transport,196.44,Metro / fuel,Pune,UPI
PS007-202607-022,PS007,2026-07-19,debit,Transport,208.09,Metro / fuel,Pune,UPI
PS007-202607-023,PS007,2026-07-22,debit,Transport,242.17,Metro / fuel,Pune,UPI
PS007-202607-024,PS007,2026-07-27,debit,Transport,230.26,Metro / fuel,Pune,UPI
PS007-202607-025,PS007,2026-07-31,debit,Transport,166.79,Metro / fuel,Pune,UPI
PS007-202607-026,PS007,2026-07-03,debit,Bills,785.59,Electricity / mobile,Pune,UPI
PS007-202607-027,PS007,2026-07-16,debit,Bills,695.77,Electricity / mobile,Pune,UPI
PS007-202607-028,PS007,2026-07-31,debit,Bills,697.64,Electricity / mobile,Pune,UPI
PS007-202607-029,PS007,2026-07-02,debit,Rent,6754,Monthly rent,Pune,NEFT
PS007-202607-030,PS007,2026-07-03,debit,Education,545,Learning centre,Pune,UPI
PS007-202607-031,PS007,2026-07-02,debit,Healthcare,545,Pharmacy,Pune,UPI
PS007-202607-032,PS007,2026-07-03,debit,Entertainment,275.07,Cinema / streaming,Pune,UPI
PS007-202607-033,PS007,2026-07-17,debit,Entertainment,344.9,Cinema / streaming,Pune,UPI
PS007-202607-034,PS007,2026-07-30,debit,Entertainment,360.03,Cinema / streaming,Pune,UPI
PS007-202607-035,PS007,2026-07-02,debit,Investment,1307,Recurring investment,Pune,UPI
PS007-202607-036,PS007,2026-07-03,debit,UPI Transfer,584.15,Household transfer,Pune,UPI
PS007-202607-037,PS007,2026-07-30,debit,UPI Transfer,395.85,Household transfer,Pune,UPI
PS007-202607-038,PS007,2026-07-03,debit,Other,199.14,Everyday purchase,Pune,UPI
PS007-202607-039,PS007,2026-07-31,debit,Other,236.86,Everyday purchase,Pune,UPI
PS007-202607-040,PS007,2026-07-05,debit,EMI,6000,Scheduled loan EMI,Pune,Auto debit
PS007-202608-001,PS007,2026-08-01,credit,Salary,52000,Monthly salary,Pune,NEFT
PS007-202608-002,PS007,2026-08-02,debit,Food,357.82,Swiggy / local groceries,Pune,UPI
PS007-202608-003,PS007,2026-08-04,debit,Food,235.15,Swiggy / local groceries,Pune,UPI
PS007-202608-004,PS007,2026-08-07,debit,Food,309.92,Swiggy / local groceries,Pune,UPI
PS007-202608-005,PS007,2026-08-09,debit,Food,350.98,Swiggy / local groceries,Pune,UPI
PS007-202608-006,PS007,2026-08-13,debit,Food,245.55,Swiggy / local groceries,Pune,UPI
PS007-202608-007,PS007,2026-08-14,debit,Food,310.22,Swiggy / local groceries,Pune,UPI
PS007-202608-008,PS007,2026-08-17,debit,Food,365.74,Swiggy / local groceries,Pune,UPI
PS007-202608-009,PS007,2026-08-19,debit,Food,296.05,Swiggy / local groceries,Pune,UPI
PS007-202608-010,PS007,2026-08-22,debit,Food,205.76,Swiggy / local groceries,Pune,UPI
PS007-202608-011,PS007,2026-08-24,debit,Food,326.16,Swiggy / local groceries,Pune,UPI
PS007-202608-012,PS007,2026-08-27,debit,Food,322.78,Swiggy / local groceries,Pune,UPI
PS007-202608-013,PS007,2026-08-31,debit,Food,262.87,Swiggy / local groceries,Pune,UPI
PS007-202608-014,PS007,2026-08-02,debit,Shopping,623.93,Amazon / local retail,Pune,UPI
PS007-202608-015,PS007,2026-08-11,debit,Shopping,526.78,Amazon / local retail,Pune,UPI
PS007-202608-016,PS007,2026-08-21,debit,Shopping,584.64,Amazon / local retail,Pune,UPI
PS007-202608-017,PS007,2026-08-31,debit,Shopping,797.65,Amazon / local retail,Pune,UPI
PS007-202608-018,PS007,2026-08-02,debit,Transport,206.09,Metro / fuel,Pune,UPI
PS007-202608-019,PS007,2026-08-07,debit,Transport,212.64,Metro / fuel,Pune,UPI
PS007-202608-020,PS007,2026-08-10,debit,Transport,281.97,Metro / fuel,Pune,UPI
PS007-202608-021,PS007,2026-08-14,debit,Transport,212.83,Metro / fuel,Pune,UPI
PS007-202608-022,PS007,2026-08-19,debit,Transport,184.06,Metro / fuel,Pune,UPI
PS007-202608-023,PS007,2026-08-22,debit,Transport,233.65,Metro / fuel,Pune,UPI
PS007-202608-024,PS007,2026-08-26,debit,Transport,191.6,Metro / fuel,Pune,UPI
PS007-202608-025,PS007,2026-08-30,debit,Transport,166.16,Metro / fuel,Pune,UPI
PS007-202608-026,PS007,2026-08-03,debit,Bills,725.03,Electricity / mobile,Pune,UPI
PS007-202608-027,PS007,2026-08-16,debit,Bills,868.6,Electricity / mobile,Pune,UPI
PS007-202608-028,PS007,2026-08-30,debit,Bills,517.37,Electricity / mobile,Pune,UPI
PS007-202608-029,PS007,2026-08-03,debit,Rent,6545,Monthly rent,Pune,NEFT
PS007-202608-030,PS007,2026-08-02,debit,Education,528,Learning centre,Pune,UPI
PS007-202608-031,PS007,2026-08-02,debit,Healthcare,528,Pharmacy,Pune,UPI
PS007-202608-032,PS007,2026-08-03,debit,Entertainment,343.51,Cinema / streaming,Pune,UPI
PS007-202608-033,PS007,2026-08-16,debit,Entertainment,241.84,Cinema / streaming,Pune,UPI
PS007-202608-034,PS007,2026-08-30,debit,Entertainment,364.65,Cinema / streaming,Pune,UPI
PS007-202608-035,PS007,2026-08-03,debit,Investment,1267,Recurring investment,Pune,UPI
PS007-202608-036,PS007,2026-08-03,debit,UPI Transfer,501.94,Household transfer,Pune,UPI
PS007-202608-037,PS007,2026-08-30,debit,UPI Transfer,448.06,Household transfer,Pune,UPI
PS007-202608-038,PS007,2026-08-02,debit,Other,240.64,Everyday purchase,Pune,UPI
PS007-202608-039,PS007,2026-08-30,debit,Other,181.36,Everyday purchase,Pune,UPI
PS007-202608-040,PS007,2026-08-05,debit,EMI,6000,Scheduled loan EMI,Pune,Auto debit
PS008-202512-001,PS008,2025-12-01,credit,Salary,62000,Monthly salary,Ahmedabad,NEFT
PS008-202512-002,PS008,2025-12-03,debit,Food,333.16,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-003,PS008,2025-12-04,debit,Food,408.86,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-004,PS008,2025-12-07,debit,Food,528.48,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-005,PS008,2025-12-09,debit,Food,325.79,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-006,PS008,2025-12-13,debit,Food,344.23,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-007,PS008,2025-12-15,debit,Food,395.68,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-008,PS008,2025-12-18,debit,Food,364.02,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-009,PS008,2025-12-19,debit,Food,314.77,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-010,PS008,2025-12-23,debit,Food,406.46,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-011,PS008,2025-12-24,debit,Food,364.85,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-012,PS008,2025-12-28,debit,Food,528.91,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-013,PS008,2025-12-30,debit,Food,322.79,Swiggy / local groceries,Ahmedabad,UPI
PS008-202512-014,PS008,2025-12-02,debit,Shopping,835.57,Amazon / local retail,Ahmedabad,UPI
PS008-202512-015,PS008,2025-12-12,debit,Shopping,690.52,Amazon / local retail,Ahmedabad,UPI
PS008-202512-016,PS008,2025-12-20,debit,Shopping,1114.83,Amazon / local retail,Ahmedabad,UPI
PS008-202512-017,PS008,2025-12-30,debit,Shopping,633.08,Amazon / local retail,Ahmedabad,UPI
PS008-202512-018,PS008,2025-12-02,debit,Transport,213.34,Metro / fuel,Ahmedabad,UPI
PS008-202512-019,PS008,2025-12-07,debit,Transport,297.29,Metro / fuel,Ahmedabad,UPI
PS008-202512-020,PS008,2025-12-11,debit,Transport,315.43,Metro / fuel,Ahmedabad,UPI
PS008-202512-021,PS008,2025-12-14,debit,Transport,318.36,Metro / fuel,Ahmedabad,UPI
PS008-202512-022,PS008,2025-12-19,debit,Transport,229.05,Metro / fuel,Ahmedabad,UPI
PS008-202512-023,PS008,2025-12-22,debit,Transport,234.71,Metro / fuel,Ahmedabad,UPI
PS008-202512-024,PS008,2025-12-27,debit,Transport,270.11,Metro / fuel,Ahmedabad,UPI
PS008-202512-025,PS008,2025-12-30,debit,Transport,303.71,Metro / fuel,Ahmedabad,UPI
PS008-202512-026,PS008,2025-12-02,debit,Bills,848.33,Electricity / mobile,Ahmedabad,UPI
PS008-202512-027,PS008,2025-12-16,debit,Bills,923.67,Electricity / mobile,Ahmedabad,UPI
PS008-202512-028,PS008,2025-12-30,debit,Bills,956.0,Electricity / mobile,Ahmedabad,UPI
PS008-202512-029,PS008,2025-12-03,debit,Rent,8457,Monthly rent,Ahmedabad,NEFT
PS008-202512-030,PS008,2025-12-03,debit,Education,682,Learning centre,Ahmedabad,UPI
PS008-202512-031,PS008,2025-12-02,debit,Healthcare,682,Pharmacy,Ahmedabad,UPI
PS008-202512-032,PS008,2025-12-02,debit,Entertainment,419.83,Cinema / streaming,Ahmedabad,UPI
PS008-202512-033,PS008,2025-12-17,debit,Entertainment,378.75,Cinema / streaming,Ahmedabad,UPI
PS008-202512-034,PS008,2025-12-30,debit,Entertainment,429.42,Cinema / streaming,Ahmedabad,UPI
PS008-202512-035,PS008,2025-12-02,debit,Investment,1637,Recurring investment,Ahmedabad,UPI
PS008-202512-036,PS008,2025-12-02,debit,UPI Transfer,676.74,Household transfer,Ahmedabad,UPI
PS008-202512-037,PS008,2025-12-31,debit,UPI Transfer,551.26,Household transfer,Ahmedabad,UPI
PS008-202512-038,PS008,2025-12-02,debit,Other,297.96,Everyday purchase,Ahmedabad,UPI
PS008-202512-039,PS008,2025-12-30,debit,Other,248.04,Everyday purchase,Ahmedabad,UPI
PS008-202512-040,PS008,2025-12-05,debit,EMI,21000,Scheduled loan EMI,Ahmedabad,Auto debit
PS008-202601-001,PS008,2026-01-01,credit,Salary,62000,Monthly salary,Ahmedabad,NEFT
PS008-202601-002,PS008,2026-01-02,debit,Food,409.86,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-003,PS008,2026-01-05,debit,Food,468.11,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-004,PS008,2026-01-08,debit,Food,338.61,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-005,PS008,2026-01-09,debit,Food,476.44,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-006,PS008,2026-01-13,debit,Food,398.77,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-007,PS008,2026-01-14,debit,Food,382.63,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-008,PS008,2026-01-18,debit,Food,297.88,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-009,PS008,2026-01-20,debit,Food,414.11,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-010,PS008,2026-01-23,debit,Food,315.56,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-011,PS008,2026-01-24,debit,Food,495.34,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-012,PS008,2026-01-27,debit,Food,365.23,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-013,PS008,2026-01-31,debit,Food,464.46,Swiggy / local groceries,Ahmedabad,UPI
PS008-202601-014,PS008,2026-01-02,debit,Shopping,751.31,Amazon / local retail,Ahmedabad,UPI
PS008-202601-015,PS008,2026-01-12,debit,Shopping,688.19,Amazon / local retail,Ahmedabad,UPI
PS008-202601-016,PS008,2026-01-20,debit,Shopping,1061.59,Amazon / local retail,Ahmedabad,UPI
PS008-202601-017,PS008,2026-01-30,debit,Shopping,906.91,Amazon / local retail,Ahmedabad,UPI
PS008-202601-018,PS008,2026-01-02,debit,Transport,257.81,Metro / fuel,Ahmedabad,UPI
PS008-202601-019,PS008,2026-01-06,debit,Transport,298.43,Metro / fuel,Ahmedabad,UPI
PS008-202601-020,PS008,2026-01-11,debit,Transport,315.56,Metro / fuel,Ahmedabad,UPI
PS008-202601-021,PS008,2026-01-14,debit,Transport,309.77,Metro / fuel,Ahmedabad,UPI
PS008-202601-022,PS008,2026-01-18,debit,Transport,205.6,Metro / fuel,Ahmedabad,UPI
PS008-202601-023,PS008,2026-01-23,debit,Transport,262.98,Metro / fuel,Ahmedabad,UPI
PS008-202601-024,PS008,2026-01-26,debit,Transport,351.93,Metro / fuel,Ahmedabad,UPI
PS008-202601-025,PS008,2026-01-31,debit,Transport,269.92,Metro / fuel,Ahmedabad,UPI
PS008-202601-026,PS008,2026-01-02,debit,Bills,1221.78,Electricity / mobile,Ahmedabad,UPI
PS008-202601-027,PS008,2026-01-17,debit,Bills,882.35,Electricity / mobile,Ahmedabad,UPI
PS008-202601-028,PS008,2026-01-31,debit,Bills,735.87,Electricity / mobile,Ahmedabad,UPI
PS008-202601-029,PS008,2026-01-03,debit,Rent,8803,Monthly rent,Ahmedabad,NEFT
PS008-202601-030,PS008,2026-01-02,debit,Education,710,Learning centre,Ahmedabad,UPI
PS008-202601-031,PS008,2026-01-02,debit,Healthcare,710,Pharmacy,Ahmedabad,UPI
PS008-202601-032,PS008,2026-01-03,debit,Entertainment,418.82,Cinema / streaming,Ahmedabad,UPI
PS008-202601-033,PS008,2026-01-16,debit,Entertainment,509.67,Cinema / streaming,Ahmedabad,UPI
PS008-202601-034,PS008,2026-01-30,debit,Entertainment,349.51,Cinema / streaming,Ahmedabad,UPI
PS008-202601-035,PS008,2026-01-03,debit,Investment,1704,Recurring investment,Ahmedabad,UPI
PS008-202601-036,PS008,2026-01-02,debit,UPI Transfer,586.21,Household transfer,Ahmedabad,UPI
PS008-202601-037,PS008,2026-01-30,debit,UPI Transfer,691.79,Household transfer,Ahmedabad,UPI
PS008-202601-038,PS008,2026-01-02,debit,Other,339.05,Everyday purchase,Ahmedabad,UPI
PS008-202601-039,PS008,2026-01-31,debit,Other,228.95,Everyday purchase,Ahmedabad,UPI
PS008-202601-040,PS008,2026-01-05,debit,EMI,21000,Scheduled loan EMI,Ahmedabad,Auto debit
PS008-202602-001,PS008,2026-02-01,credit,Salary,62000,Monthly salary,Ahmedabad,NEFT
PS008-202602-002,PS008,2026-02-02,debit,Food,311.28,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-003,PS008,2026-02-04,debit,Food,295.3,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-004,PS008,2026-02-06,debit,Food,424.14,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-005,PS008,2026-02-09,debit,Food,475.35,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-006,PS008,2026-02-11,debit,Food,318.07,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-007,PS008,2026-02-13,debit,Food,437.75,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-008,PS008,2026-02-16,debit,Food,393.98,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-009,PS008,2026-02-18,debit,Food,443.18,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-010,PS008,2026-02-20,debit,Food,465.63,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-011,PS008,2026-02-22,debit,Food,502.78,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-012,PS008,2026-02-25,debit,Food,440.47,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-013,PS008,2026-02-28,debit,Food,509.07,Swiggy / local groceries,Ahmedabad,UPI
PS008-202602-014,PS008,2026-02-03,debit,Shopping,916.1,Amazon / local retail,Ahmedabad,UPI
PS008-202602-015,PS008,2026-02-10,debit,Shopping,966.54,Amazon / local retail,Ahmedabad,UPI
PS008-202602-016,PS008,2026-02-18,debit,Shopping,791.27,Amazon / local retail,Ahmedabad,UPI
PS008-202602-017,PS008,2026-02-28,debit,Shopping,867.09,Amazon / local retail,Ahmedabad,UPI
PS008-202602-018,PS008,2026-02-02,debit,Transport,325.72,Metro / fuel,Ahmedabad,UPI
PS008-202602-019,PS008,2026-02-05,debit,Transport,224.13,Metro / fuel,Ahmedabad,UPI
PS008-202602-020,PS008,2026-02-09,debit,Transport,343.32,Metro / fuel,Ahmedabad,UPI
PS008-202602-021,PS008,2026-02-13,debit,Transport,254.8,Metro / fuel,Ahmedabad,UPI
PS008-202602-022,PS008,2026-02-17,debit,Transport,209.43,Metro / fuel,Ahmedabad,UPI
PS008-202602-023,PS008,2026-02-19,debit,Transport,300.89,Metro / fuel,Ahmedabad,UPI
PS008-202602-024,PS008,2026-02-24,debit,Transport,329.27,Metro / fuel,Ahmedabad,UPI
PS008-202602-025,PS008,2026-02-28,debit,Transport,373.44,Metro / fuel,Ahmedabad,UPI
PS008-202602-026,PS008,2026-02-03,debit,Bills,889.79,Electricity / mobile,Ahmedabad,UPI
